Id,SalePrice
1461,129341.47141743718
1462,173989.10004810564
1463,176956.1779086125
1464,181182.31549312282
1465,191021.9816269458
1466,178438.59132812175
1467,162408.85746400218
1468,160971.14663669307
1469,189316.63185324057
1470,126533.77610212003
1471,206360.18224792555
1472,94912.42898900398
1473,97826.54258884933
1474,148679.22736808177
1475,151056.50712139846
1476,302327.49932765536
1477,248710.11686066148
1478,279056.5438017185
1479,254430.63981297478
1480,459190.16966922645
1481,277806.1874684406
1482,204026.30342399623
1483,158434.22455490494
1484,173430.26617791745
1485,176407.91216176449
1486,189949.7926876294
1487,297817.8327432382
1488,235948.8971083704
1489,206053.14535038537
1490,195322.07088986618
1491,192433.59832892998
1492,87304.96318383676
1493,189720.61403348073
1494,307622.62898520293
1495,290234.3398375515
1496,251529.56499876833
1497,196521.73732949805
1498,154061.38572272545
1499,156501.95266651048
1500,153248.0106421103
1501,171985.2490982406
1502,165752.01982212294
1503,265812.2591337737
1504,226384.7164502672
1505,221396.91223011498
1506,177607.23275387677
1507,210210.88262299958
1508,207821.00760432295
1509,162146.38305747972
1510,148130.6437964276
1511,152000.15422634655
1512,173384.29395565606
1513,153094.76813878547
1514,186231.8413312894
1515,170644.12264467403
1516,146489.21160701307
1517,148306.1837143484
1518,131874.1385099205
1519,231520.53452619893
1520,143768.6860489594
1521,141299.65652433815
1522,162804.39892487155
1523,117877.80592286734
1524,126688.92070560601
1525,124823.51123730515
1526,127993.55462795992
1527,105495.27791424749
1528,129442.3909834831
1529,140952.6412360978
1530,163616.35240639167
1531,118415.97752971307
1532,116962.82958558647
1533,157579.9535883866
1534,109227.74874971138
1535,155396.38846626185
1536,118475.91166871825
1537,69765.9960061944
1538,166520.12914573128
1539,198032.32984227032
1540,125974.1067411756
1541,142600.37314293502
1542,139024.62078617455
1543,208957.87735035655
1544,85838.81454732888
1545,118452.78155261098
1546,118980.70740768196
1547,124788.192116438
1548,130890.57008268246
1549,108802.29606744424
1550,127863.30250240468
1551,129849.86801851094
1552,121450.55535445752
1553,141454.73016693813
1554,94709.03649146635
1555,177471.39430663333
1556,83677.4493167439
1557,148939.07768214095
1558,78371.86916916954
1559,109179.21255617497
1560,155104.4311202365
1561,171499.12061533614
1562,129341.11593578264
1563,127383.1291834092
1564,167663.70523948828
1565,148124.67286856772
1566,235493.3327313872
1567,77914.28135092057
1568,219622.94879189256
1569,162519.60720829034
1570,140098.52607666748
1571,120239.58183513282
1572,139656.58736883063
1573,250429.55500366693
1574,87800.9402467987
1575,234054.90350946953
1576,214407.02322410131
1577,196957.72952761556
1578,128353.2209967839
1579,140001.67347383808
1580,196054.87389939674
1581,143972.21462363788
1582,126359.86423861719
1583,324270.08614531136
1584,223934.5471242063
1585,142204.8312951849
1586,63956.94716583029
1587,102458.67713455964
1588,152424.19283168553
1589,100238.5048068824
1590,132823.0952865089
1591,98762.12518999162
1592,112154.94164020599
1593,114958.01543556627
1594,155656.42977115704
1595,119554.7494124049
1596,230159.70730509196
1597,171860.4708528287
1598,185800.70695447284
1599,194559.82718897384
1600,180152.56240428478
1601,78002.53827613908
1602,111666.53604232454
1603,89905.00142399149
1604,284411.00722848973
1605,248570.32248372101
1606,158488.41068159812
1607,169720.34691902928
1608,213079.00681018695
1609,185125.95566450205
1610,151327.95806940758
1611,136881.96322627255
1612,152173.6176620089
1613,152105.13162033533
1614,124432.46179850929
1615,86253.74073518215
1616,80197.26649389013
1617,90223.57387202645
1618,122161.90836463668
1619,134609.16860343277
1620,169072.41865270693
1621,134432.52200126307
1622,123113.62240376843
1623,298065.5877570428
1624,218515.97938424587
1625,126608.25958273346
1626,170908.22035029024
1627,184811.33975578926
1628,276545.3173173362
1629,178889.1791046665
1630,357004.9081544606
1631,209639.2113702585
1632,243201.72571527143
1633,174968.3235236383
1634,176034.22190635285
1635,173401.6246569993
1636,142929.5946711619
1637,173240.65106273617
1638,212838.3203722279
1639,162687.70256962988
1640,280870.7700600665
1641,178307.3409396389
1642,229614.99561368933
1643,220470.68221764237
1644,223336.49332328592
1645,191431.54459880886
1646,154957.15285659197
1647,172934.87803477
1648,126842.44477877642
1649,137348.72622748703
1650,126701.22605901165
1651,119951.277718645
1652,96572.61159937496
1653,99613.51860177369
1654,161531.40546179525
1655,172496.29261224606
1656,148327.84013261288
1657,161713.48758549034
1658,148344.2169850771
1659,159873.38749067482
1660,139762.28069542622
1661,398003.2366376968
1662,404546.5741445465
1663,391912.0897798634
1664,433533.2103885227
1665,285961.660207666
1666,346763.8814697387
1667,361638.0721780525
1668,333584.2428869851
1669,301675.4052282263
1670,345366.250300593
1671,270946.695960827
1672,477382.5346710315
1673,277452.19618791144
1674,254877.64783825364
1675,168557.223394182
1676,176464.8758624558
1677,210078.79889209327
1678,470087.0599336845
1679,383385.4835046793
1680,341204.341762593
1681,232207.63973330118
1682,293175.23772722745
1683,190920.56890809425
1684,172844.44088079827
1685,172107.6716053905
1686,171457.59204408893
1687,168267.3521822299
1688,193880.73595748778
1689,192339.4860283295
1690,185940.20303354287
1691,179988.98124602245
1692,276132.6797998956
1693,175001.83070397904
1694,177587.89834133093
1695,165557.4731547073
1696,281662.27143728227
1697,172083.90832770098
1698,337426.5286220956
1699,331237.6940229841
1700,244827.3047882697
1701,252748.614557222
1702,250254.39559932548
1703,252728.99654864825
1704,274498.59190753783
1705,218324.14903128834
1706,394800.46256993164
1707,215752.877240576
1708,204444.73624240168
1709,256751.192442078
1710,222363.94811968916
1711,280407.5546734426
1712,227732.7545876752
1713,272030.27340105094
1714,241024.99490747013
1715,201865.16370479594
1716,173486.93951089706
1717,169249.11921545837
1718,110304.72120233474
1719,203291.69325115895
1720,254196.86863509184
1721,173292.360861806
1722,108455.75873626165
1723,153255.73837168864
1724,208759.7918445276
1725,230147.74158757835
1726,187551.41615596617
1727,142329.39820327316
1728,188059.37069175
1729,161238.6601123842
1730,161217.81405711625
1731,132255.57478171267
1732,132213.05446601805
1733,121700.13248049944
1734,130276.42997346117
1735,130291.81481915664
1736,123737.96393476408
1737,316498.30085172976
1738,232062.40799916768
1739,276221.21480237995
1740,170260.07520457107
1741,176895.22416498727
1742,172409.51882793897
1743,168445.96816516982
1744,286931.33533757285
1745,219147.6475522732
1746,238473.72327546534
1747,230607.86953817678
1748,197285.2714292529
1749,151140.5158158507
1750,145862.63891407792
1751,236331.85783655845
1752,124817.99242750395
1753,136242.05299955478
1754,229267.75960671133
1755,171285.5231682324
1756,122632.33315551713
1757,118164.62262754978
1758,146793.77104494727
1759,169923.8842095566
1760,157163.9193717122
1761,154107.13824331656
1762,172807.8549414833
1763,161460.8057685498
1764,117737.8541879767
1765,172216.11382214504
1766,178404.76668944818
1767,212266.76777951146
1768,137598.69193554262
1769,182914.73552719332
1770,142771.70922999198
1771,132603.401925777
1772,140030.52038495973
1773,141069.6685965513
1774,133853.04908655284
1775,141773.56476408243
1776,117812.07906587975
1777,122140.68820890253
1778,133951.70298724793
1779,109036.32962554824
1780,178879.7679822224
1781,134721.12111674258
1782,97723.04307992323
1783,124187.81970490863
1784,101435.72652570727
1785,115238.18788073146
1786,118898.09806992888
1787,172561.60207734798
1788,56841.060875748175
1789,90050.07751771282
1790,88834.6921964378
1791,173915.3793334802
1792,152820.66209282508
1793,149376.9798809929
1794,143612.64577693262
1795,145147.8709774511
1796,111956.52039513519
1797,131502.99071989267
1798,116350.87353338562
1799,117098.101299297
1800,119319.80403810598
1801,123404.90505285341
1802,117007.3226395152
1803,157580.12450039957
1804,137492.3494935472
1805,137964.28312196795
1806,112278.7654650984
1807,150051.9035583846
1808,108566.77665238803
1809,105386.40557781575
1810,131789.42221312286
1811,115276.09787359368
1812,98527.13010290619
