Id,SalePrice
1461,167498.6209138075
1462,167498.6209138075
1463,167498.6209138075
1464,167498.6209138075
1465,167498.6209138075
1466,167498.6209138075
1467,167498.6209138075
1468,167498.6209138075
1469,167498.6209138075
1470,167498.6209138075
1471,167498.6209138075
1472,167498.6209138075
1473,167498.6209138075
1474,167498.6209138075
1475,167498.6209138075
1476,167498.6209138075
1477,167498.6209138075
1478,167498.6209138075
1479,167498.6209138075
1480,167498.6209138075
1481,167498.6209138075
1482,167498.6209138075
1483,167498.6209138075
1484,167498.6209138075
1485,167498.6209138075
1486,167498.6209138075
1487,167498.6209138075
1488,167498.6209138075
1489,167498.6209138075
1490,167498.6209138075
1491,167498.6209138075
1492,167498.6209138075
1493,167498.6209138075
1494,167498.6209138075
1495,167498.6209138075
1496,167498.6209138075
1497,167498.6209138075
1498,167498.6209138075
1499,167498.6209138075
1500,167498.6209138075
1501,167498.6209138075
1502,167498.6209138075
1503,167498.6209138075
1504,167498.6209138075
1505,167498.6209138075
1506,167498.6209138075
1507,167498.6209138075
1508,167498.6209138075
1509,167498.6209138075
1510,167498.6209138075
1511,167498.6209138075
1512,167498.6209138075
1513,167498.6209138075
1514,167498.6209138075
1515,167498.6209138075
1516,167498.6209138075
1517,167498.6209138075
1518,167498.6209138075
1519,167498.6209138075
1520,167498.6209138075
1521,167498.6209138075
1522,167498.6209138075
1523,167498.6209138075
1524,167498.6209138075
1525,167498.6209138075
1526,167498.6209138075
1527,167498.6209138075
1528,167498.6209138075
1529,167498.6209138075
1530,167498.6209138075
1531,167498.6209138075
1532,167498.6209138075
1533,167498.6209138075
1534,167498.6209138075
1535,167498.6209138075
1536,167498.6209138075
1537,167498.6209138075
1538,167498.6209138075
1539,167498.6209138075
1540,167498.6209138075
1541,167498.6209138075
1542,167498.6209138075
1543,167498.6209138075
1544,167498.6209138075
1545,167498.6209138075
1546,167498.6209138075
1547,167498.6209138075
1548,167498.6209138075
1549,167498.6209138075
1550,167498.6209138075
1551,167498.6209138075
1552,167498.6209138075
1553,167498.6209138075
1554,167498.6209138075
1555,167498.6209138075
1556,167498.6209138075
1557,167498.6209138075
1558,167498.6209138075
1559,167498.6209138075
1560,167498.6209138075
1561,167498.6209138075
1562,167498.6209138075
1563,167498.6209138075
1564,167498.6209138075
1565,167498.6209138075
1566,167498.6209138075
1567,167498.6209138075
1568,167498.6209138075
1569,167498.6209138075
1570,167498.6209138075
1571,167498.6209138075
1572,167498.6209138075
1573,167498.6209138075
1574,167498.6209138075
1575,167498.6209138075
1576,167498.6209138075
1577,167498.6209138075
1578,167498.6209138075
1579,167498.6209138075
1580,167498.6209138075
1581,167498.6209138075
1582,167498.6209138075
1583,167498.6209138075
1584,167498.6209138075
1585,167498.6209138075
1586,167498.6209138075
1587,167498.6209138075
1588,167498.6209138075
1589,167498.6209138075
1590,167498.6209138075
1591,167498.6209138075
1592,167498.6209138075
1593,167498.6209138075
1594,167498.6209138075
1595,167498.6209138075
1596,167498.6209138075
1597,167498.6209138075
1598,167498.6209138075
1599,167498.6209138075
1600,167498.6209138075
1601,167498.6209138075
1602,167498.6209138075
1603,167498.6209138075
1604,167498.6209138075
1605,167498.6209138075
1606,167498.6209138075
1607,167498.6209138075
1608,167498.6209138075
1609,167498.6209138075
1610,167498.6209138075
1611,167498.6209138075
1612,167498.6209138075
1613,167498.6209138075
1614,167498.6209138075
1615,167498.6209138075
1616,167498.6209138075
1617,167498.6209138075
1618,167498.6209138075
1619,167498.6209138075
1620,167498.6209138075
1621,167498.6209138075
1622,167498.6209138075
1623,167498.6209138075
1624,167498.6209138075
1625,167498.6209138075
1626,167498.6209138075
1627,167498.6209138075
1628,167498.6209138075
1629,167498.6209138075
1630,167498.6209138075
1631,167498.6209138075
1632,167498.6209138075
1633,167498.6209138075
1634,167498.6209138075
1635,167498.6209138075
1636,167498.6209138075
1637,167498.6209138075
1638,167498.6209138075
1639,167498.6209138075
1640,167498.6209138075
1641,167498.6209138075
1642,167498.6209138075
1643,167498.6209138075
1644,167498.6209138075
1645,167498.6209138075
1646,167498.6209138075
1647,167498.6209138075
1648,167498.6209138075
1649,167498.6209138075
1650,167498.6209138075
1651,167498.6209138075
1652,167498.6209138075
1653,167498.6209138075
1654,167498.6209138075
1655,167498.6209138075
1656,167498.6209138075
1657,167498.6209138075
1658,167498.6209138075
1659,167498.6209138075
1660,167498.6209138075
1661,167498.6209138075
1662,167498.6209138075
1663,167498.6209138075
1664,167498.6209138075
1665,167498.6209138075
1666,167498.6209138075
1667,167498.6209138075
1668,167498.6209138075
1669,167498.6209138075
1670,167498.6209138075
1671,167498.6209138075
1672,167498.6209138075
1673,167498.6209138075
1674,167498.6209138075
1675,167498.6209138075
1676,167498.6209138075
1677,167498.6209138075
1678,167498.6209138075
1679,167498.6209138075
1680,167498.6209138075
1681,167498.6209138075
1682,167498.6209138075
1683,167498.6209138075
1684,167498.6209138075
1685,167498.6209138075
1686,167498.6209138075
1687,167498.6209138075
1688,167498.6209138075
1689,167498.6209138075
1690,167498.6209138075
1691,167498.6209138075
1692,167498.6209138075
1693,167498.6209138075
1694,167498.6209138075
1695,167498.6209138075
1696,167498.6209138075
1697,167498.6209138075
1698,167498.6209138075
1699,167498.6209138075
1700,167498.6209138075
1701,167498.6209138075
1702,167498.6209138075
1703,167498.6209138075
1704,167498.6209138075
1705,167498.6209138075
1706,167498.6209138075
1707,167498.6209138075
1708,167498.6209138075
1709,167498.6209138075
1710,167498.6209138075
1711,167498.6209138075
1712,167498.6209138075
1713,167498.6209138075
1714,167498.6209138075
1715,167498.6209138075
1716,167498.6209138075
1717,167498.6209138075
1718,167498.6209138075
1719,167498.6209138075
1720,167498.6209138075
1721,167498.6209138075
1722,167498.6209138075
1723,167498.6209138075
1724,167498.6209138075
1725,167498.6209138075
1726,167498.6209138075
1727,167498.6209138075
1728,167498.6209138075
1729,167498.6209138075
1730,167498.6209138075
1731,167498.6209138075
1732,167498.6209138075
1733,167498.6209138075
1734,167498.6209138075
1735,167498.6209138075
1736,167498.6209138075
1737,167498.6209138075
1738,167498.6209138075
1739,167498.6209138075
1740,167498.6209138075
1741,167498.6209138075
1742,167498.6209138075
1743,167498.6209138075
1744,167498.6209138075
1745,167498.6209138075
1746,167498.6209138075
1747,167498.6209138075
1748,167498.6209138075
1749,167498.6209138075
1750,167498.6209138075
1751,167498.6209138075
1752,167498.6209138075
1753,167498.6209138075
1754,167498.6209138075
1755,167498.6209138075
1756,167498.6209138075
1757,167498.6209138075
1758,167498.6209138075
1759,167498.6209138075
1760,167498.6209138075
1761,167498.6209138075
1762,167498.6209138075
1763,167498.6209138075
1764,167498.6209138075
1765,167498.6209138075
1766,167498.6209138075
1767,167498.6209138075
1768,167498.6209138075
1769,167498.6209138075
1770,167498.6209138075
1771,167498.6209138075
1772,167498.6209138075
1773,167498.6209138075
1774,167498.6209138075
1775,167498.6209138075
1776,167498.6209138075
1777,167498.6209138075
1778,167498.6209138075
1779,167498.6209138075
1780,167498.6209138075
1781,167498.6209138075
1782,167498.6209138075
1783,167498.6209138075
1784,167498.6209138075
1785,167498.6209138075
1786,167498.6209138075
1787,167498.6209138075
1788,167498.6209138075
1789,167498.6209138075
1790,167498.6209138075
1791,167498.6209138075
1792,167498.6209138075
1793,167498.6209138075
1794,167498.6209138075
1795,167498.6209138075
1796,167498.6209138075
1797,167498.6209138075
1798,167498.6209138075
1799,167498.6209138075
1800,167498.6209138075
1801,167498.6209138075
1802,167498.6209138075
1803,167498.6209138075
1804,167498.6209138075
1805,167498.6209138075
1806,167498.6209138075
1807,167498.6209138075
1808,167498.6209138075
1809,167498.6209138075
1810,167498.6209138075
1811,167498.6209138075
1812,167498.6209138075
1813,167498.6209138075
1814,167498.6209138075
1815,167498.6209138075
1816,167498.6209138075
1817,167498.6209138075
1818,167498.6209138075
1819,167498.6209138075
1820,167498.6209138075
1821,167498.6209138075
1822,167498.6209138075
1823,167498.6209138075
1824,167498.6209138075
1825,167498.6209138075
1826,167498.6209138075
1827,167498.6209138075
1828,167498.6209138075
1829,167498.6209138075
1830,167498.6209138075
1831,167498.6209138075
1832,167498.6209138075
1833,167498.6209138075
1834,167498.6209138075
1835,167498.6209138075
1836,167498.6209138075
1837,167498.6209138075
1838,167498.6209138075
1839,167498.6209138075
1840,167498.6209138075
1841,167498.6209138075
1842,167498.6209138075
1843,167498.6209138075
1844,167498.6209138075
1845,167498.6209138075
1846,167498.6209138075
1847,167498.6209138075
1848,167498.6209138075
1849,167498.6209138075
1850,167498.6209138075
1851,167498.6209138075
1852,167498.6209138075
1853,167498.6209138075
1854,167498.6209138075
1855,167498.6209138075
1856,167498.6209138075
1857,167498.6209138075
1858,167498.6209138075
1859,167498.6209138075
1860,167498.6209138075
1861,167498.6209138075
1862,167498.6209138075
1863,167498.6209138075
1864,167498.6209138075
1865,167498.6209138075
