Id,SalePrice
1461,118951.08675660871
1462,163835.15551598486
1463,179409.55451756326
1464,191969.74524520716
1465,195686.8445038051
1466,168655.92286189774
1467,177895.87378716783
1468,157974.6693917974
1469,195202.63637646203
1470,124746.78158007134
1471,197541.34737520368
1472,96680.59019343359
1473,93005.33031367476
1474,149178.5394426601
1475,121157.19608861767
1476,364713.9123927414
1477,246620.7073289152
1478,285557.8724906397
1479,287799.51169206016
1480,500902.79834525543
1481,331687.8651351944
1482,213212.8457493684
1483,170819.93758640432
1484,162135.2111839115
1485,186673.84164225304
1486,197046.24002921692
1487,340309.00389198144
1488,238516.36414944724
1489,199751.34645283807
1490,222969.86526865436
1491,197966.62115560885
1492,86267.4043152449
1493,184548.69806800864
1494,305753.48308504256
1495,301692.27498474217
1496,242665.12249553634
1497,189623.21906458473
1498,176320.70765871846
1499,167991.121713679
1500,154427.7848887812
1501,172316.71063401765
1502,149067.95868513233
1503,305875.18179704726
1504,247941.4720519543
1505,231463.54152410134
1506,191444.04064379178
1507,234687.3727885369
1508,210573.4491361296
1509,161619.1423806465
1510,148218.06930104573
1511,157907.18556848483
1512,176971.65654355526
1513,155423.05867570205
1514,162615.9457874713
1515,189163.30608410074
1516,153718.42359649067
1517,162495.26065789192
1518,136817.8223883287
1519,220350.80208077357
1520,136215.3119240705
1521,132535.89959954916
1522,174635.44469387142
1523,112936.51189154238
1524,130415.63088143247
1525,124470.02556946213
1526,115609.61821870715
1527,110159.46897853997
1528,134820.2771893188
1529,149851.3296561227
1530,176615.95602487557
1531,112963.14931998702
1532,106797.87334774324
1533,155799.55443908426
1534,122006.55615743223
1535,137804.12348753822
1536,109438.35826401282
1537,67119.03702580777
1538,150906.8119130683
1539,210565.2555572309
1540,95645.24111342296
1541,135827.08159645903
1542,136204.16840758582
1543,193932.92086679826
1544,85854.30508862872
1545,114962.7367484315
1546,140008.46312244004
1547,125451.76757301236
1548,138091.2782846435
1549,111692.9271173919
1550,135977.19805942383
1551,117286.75325479504
1552,137935.49306252395
1553,150591.72860188468
1554,114152.26117189613
1555,162199.73123837178
1556,86684.0899852226
1557,116105.83776351853
1558,99756.22289442227
1559,76276.75724778404
1560,136563.94278766317
1561,133098.97527408958
1562,131065.55017560777
1563,126064.11945718864
1564,163338.41004339507
1565,150037.8299958794
1566,249418.4688768354
1567,77359.37733051529
1568,232147.83385072238
1569,135905.839656225
1570,143245.4951732714
1571,120792.92042530188
1572,143854.55937154772
1573,241664.69474723708
1574,113099.92379557384
1575,227269.62908986973
1576,238146.8363824149
1577,182382.83252530018
1578,155279.761258488
1579,140663.73563237343
1580,198914.71536241315
1581,156720.29909968248
1582,124789.7750715854
1583,308229.020809595
1584,219332.53489387286
1585,140461.18504106818
1586,67114.58099424207
1587,104007.36117034359
1588,152447.23502505996
1589,96731.11921481369
1590,133252.3424056421
1591,92184.66049923419
1592,112527.86866126896
1593,127755.08570249987
1594,128668.7093140862
1595,115129.85879450431
1596,223974.18865573325
1597,193154.3434613866
1598,210682.2090960032
1599,183423.12574215868
1600,168715.99060078253
1601,67055.45873449699
1602,111942.81190407794
1603,80519.2661334658
1604,264507.0031295089
1605,257073.16412066793
1606,170205.19953948783
1607,180186.59612384517
1608,212609.40529475355
1609,182841.292408169
1610,145209.0502384497
1611,133026.81342601465
1612,161714.86010085314
1613,157064.88710323066
1614,131002.33483616711
1615,89685.07960895727
1616,75458.15551053343
1617,91435.28087073268
1618,125790.77969717387
1619,143240.12607459846
1620,146739.4850214782
1621,131437.26843242184
1622,139565.8057592215
1623,289643.81117173424
1624,211014.56747321243
1625,127867.69086800603
1626,170412.38761288443
1627,193699.33008372062
1628,283569.10913209134
1629,183312.39237218615
1630,320997.1438232063
1631,215336.21896766368
1632,244804.31597560603
